Year,Month,Day,MaxT,MinT,Precip,Snow,SnowDepth
1972,2,25,52,27,0.02,0,0
1972,2,26,55,18,0,0,0
1972,2,27,62,38,0,0,0
1972,2,28,71,50,0,0,0
1972,2,29,66,48,0,0,0
1972,3,1,55,30,0,0,0
1972,3,2,58,26,0,0,0
1972,3,3,60,26,0.02,0,0
1972,3,4,49,22,-999,-999,-999
1972,3,5,65,22,0,0,0
1972,3,6,73,51,0,0,0
1972,3,7,70,28,-999,-999,0
1972,3,8,58,22,0,0,0
1972,3,9,76,46,0,0,0
1972,3,10,75,42,0,0,0
1972,3,11,72,52,0,0,0
1972,3,12,68,41,0,0,0
1972,3,13,62,35,0,0,0
1972,3,14,63,48,0,0,0
1972,3,15,61,32,0,0,0
1972,3,16,62,44,0,0,0
1972,3,17,68,51,0,0,0
1972,3,18,72,35,0,0,0
1972,3,19,58,47,0,0,0
1972,3,20,57,36,-999,0,0
1972,3,21,67,29,0,0,0
1972,3,22,73,37,0,0,0
1972,3,23,69,36,-999,-999,0
1972,3,24,58,36,-999,-999,0
1972,3,25,73,32,0,0,0
1972,3,26,67,48,-999,-999,0
1972,3,27,52,24,0.01,0,0
1972,3,28,31,20,0.65,9,7
1972,3,29,36,11,-999,-999,5
1972,3,30,44,17,0,0,3
1972,3,31,40,26,-999,-999,1
1972,4,1,59,25,0,0,0
1972,4,2,59,38,0,0,0
1972,4,3,52,24,0.02,-999,-999
1972,4,4,60,26,0,0,0
1972,4,5,74,39,0,0,0
1972,4,6,76,53,-999,0,0
1972,4,7,68,38,0,0,0
1972,4,8,65,45,0,0,0
1972,4,9,75,36,0,0,0
1972,4,10,73,39,0,0,0
1972,4,11,75,46,0,0,0
1972,4,12,70,47,-999,0,0
1972,4,13,60,35,-999,0,0
1972,4,14,58,31,0.38,-999,0
1972,4,15,57,30,-999,-999,0
1972,4,16,71,42,0,0,0
1972,4,17,73,41,0,0,0
1972,4,18,70,35,0.12,0,0
1972,4,19,46,34,0.27,-999,0
1972,4,20,47,33,0.23,0,0
1972,4,21,61,31,-999,0,0
1972,4,22,67,41,0,0,0
1972,4,23,64,45,0,0,0
1972,4,24,60,31,0,0,0
1972,4,25,61,34,0,0,0
1972,4,26,59,32,0.5,1,0
1972,4,27,46,36,-999,-999,0
1972,4,28,56,33,-999,0,0
1972,4,29,59,33,0,0,0
1972,4,30,59,41,0,0,0
1972,5,1,59,33,0,0,0
1972,5,2,59,27,0,0,0
1972,5,3,69,34,0,0,0
1972,5,4,72,38,0,0,0
1972,5,5,72,47,-999,0,0
1972,5,6,55,40,0.47,0,0
1972,5,7,59,37,-999,0,0
1972,5,8,64,40,0.02,0,0
1972,5,9,63,42,0.01,0,0
1972,5,10,55,44,0.26,0,0
1972,5,11,56,41,0.04,0,0
1972,5,12,61,36,0.05,0,0
1972,5,13,62,40,-999,0,0
1972,5,14,75,40,0,0,0
1972,5,15,80,51,0,0,0
1972,5,16,82,49,0,0,0
1972,5,17,81,50,0,0,0
1972,5,18,79,52,0,0,0
1972,5,19,75,48,0.11,0,0
1972,5,20,79,47,0.01,0,0
1972,5,21,81,50,0,0,0
1972,5,22,77,40,0.01,0,0
1972,5,23,73,42,-999,0,0
1972,5,24,77,43,0,0,0
1972,5,25,80,47,0,0,0
1972,5,26,79,49,0,0,0
1972,5,27,73,53,0.08,0,0
1972,5,28,63,51,0.15,0,0
1972,5,29,63,45,0.01,0,0
1972,5,30,70,46,-999,0,0
1972,5,31,83,47,0,0,0
1972,6,1,87,50,0,0,0
1972,6,2,85,54,0,0,0
1972,6,3,77,54,0.01,0,0
1972,6,4,80,53,0.01,0,0
1972,6,5,81,54,0.1,0,0
1972,6,6,74,53,1.33,0,0
1972,6,7,83,52,0,0,0
1972,6,8,83,53,0,0,0
1972,6,9,82,62,-999,0,0
1972,6,10,82,53,0,0,0
1972,6,11,86,57,-999,0,0
1972,6,12,91,55,0.22,0,0
1972,6,13,81,57,0.01,0,0
1972,6,14,81,52,0.12,0,0
1972,6,15,82,50,0,0,0
1972,6,16,78,52,0.01,0,0
1972,6,17,78,50,1.74,0,0
1972,6,18,81,57,0.04,0,0
1972,6,19,79,58,-999,0,0
1972,6,20,72,48,0.02,0,0
1972,6,21,86,50,0,0,0
1972,6,22,84,57,0.01,0,0
1972,6,23,83,54,0.02,0,0
1972,6,24,84,54,0,0,0
1972,6,25,84,53,-999,0,0
1972,6,26,83,51,-999,0,0
1972,6,27,85,52,0,0,0
1972,6,28,85,52,0,0,0
1972,6,29,89,57,0,0,0
1972,6,30,87,57,0.02,0,0
1972,7,1,86,58,-999,0,0
1972,7,2,77,51,0.01,0,0
1972,7,3,57,45,0.76,0,0
1972,7,4,56,45,0.52,0,0
1972,7,5,80,42,0,0,0
1972,7,6,79,52,-999,0,0
1972,7,7,83,51,0,0,0
1972,7,8,86,53,0,0,0
1972,7,9,85,57,-999,0,0
1972,7,10,90,56,-999,0,0
1972,7,11,90,57,-999,0,0
1972,7,12,86,59,-999,0,0
1972,7,13,95,58,0,0,0
1972,7,14,94,63,0,0,0
1972,7,15,88,54,0.1,0,0
1972,7,16,86,52,0,0,0
1972,7,17,83,53,0.08,0,0
1972,7,18,83,49,0,0,0
1972,7,19,92,55,0,0,0
1972,7,20,91,56,0.05,0,0
1972,7,21,88,53,0.11,0,0
1972,7,22,91,58,0,0,0
1972,7,23,87,56,0.01,0,0
1972,7,24,86,58,0.03,0,0
1972,7,25,86,58,0,0,0
1972,7,26,87,56,0.19,0,0
1972,7,27,86,54,0.03,0,0
1972,7,28,83,54,0.02,0,0
1972,7,29,91,54,0,0,0
1972,7,30,96,61,0,0,0
1972,7,31,93,63,0.33,0,0
1972,8,1,85,57,0.16,0,0
1972,8,2,83,58,0.28,0,0
1972,8,3,73,55,0.03,0,0
1972,8,4,75,54,0.02,0,0
1972,8,5,89,57,0.02,0,0
1972,8,6,84,58,-999,0,0
1972,8,7,88,56,0,0,0
1972,8,8,88,57,-999,0,0
1972,8,9,88,56,0,0,0
1972,8,10,94,58,0,0,0
1972,8,11,93,61,0,0,0
1972,8,12,95,58,0,0,0
1972,8,13,94,62,0,0,0
1972,8,14,91,56,0,0,0
1972,8,15,85,61,0.07,0,0
1972,8,16,82,56,0.17,0,0
1972,8,17,87,53,0.17,0,0
1972,8,18,88,56,0.01,0,0
1972,8,19,87,57,0.02,0,0
1972,8,20,82,58,-999,0,0
1972,8,21,80,59,0,0,0
1972,8,22,79,48,0.01,0,0
1972,8,23,75,48,-999,0,0
1972,8,24,69,46,0.82,0,0
1972,8,25,70,43,0,0,0
1972,8,26,76,49,-999,0,0
1972,8,27,75,49,0,0,0
1972,8,28,79,53,0,0,0
1972,8,29,78,56,0.01,0,0
1972,8,30,83,52,-999,0,0
1972,8,31,80,56,-999,0,0
1972,9,1,66,44,0.51,0,0
1972,9,2,66,46,0.01,0,0
1972,9,3,73,48,0.06,0,0
1972,9,4,82,45,0.01,0,0
1972,9,5,81,56,0,0,0
1972,9,6,79,57,0,0,0
1972,9,7,73,54,0.05,0,0
1972,9,8,78,48,-999,0,0
1972,9,9,77,51,0.02,0,0
1972,9,10,81,54,0.02,0,0
1972,9,11,72,46,0.4,0,0
1972,9,12,80,52,0.05,0,0
1972,9,13,76,51,0,0,0
1972,9,14,75,48,0.05,0,0
1972,9,15,80,49,0,0,0
1972,9,16,83,56,0,0,0
1972,9,17,87,55,0,0,0
1972,9,18,86,56,0,0,0
1972,9,19,83,56,-999,0,0
1972,9,20,71,53,0,0,0
1972,9,21,71,40,0,0,0
1972,9,22,77,45,0,0,0
1972,9,23,78,52,0,0,0
1972,9,24,76,43,0,0,0
1972,9,25,61,40,0,0,0
1972,9,26,60,39,0,0,0
1972,9,27,82,39,0,0,0
1972,9,28,79,42,0,0,0
1972,9,29,70,37,-999,0,0
1972,9,30,76,39,0,0,0
1972,10,1,79,49,0,0,0
1972,10,2,81,52,0,0,0
1972,10,3,71,42,0,0,0
1972,10,4,71,47,0,0,0
1972,10,5,68,50,0,0,0
1972,10,6,54,33,0,0,0
1972,10,7,71,38,-999,0,0
1972,10,8,68,48,0.06,0,0
1972,10,9,75,44,-999,0,0
1972,10,10,80,46,0,0,0
1972,10,11,78,45,0,0,0
1972,10,12,77,38,0,0,0
1972,10,13,77,49,-999,0,0
1972,10,14,76,40,0.01,0,0
1972,10,15,76,32,0,0,0
1972,10,16,75,40,0,0,0
1972,10,17,74,46,0,0,0
1972,10,18,70,37,0.04,0,0
1972,10,19,45,34,0.01,0,0
1972,10,20,65,32,0,0,0
1972,10,21,62,36,0.44,0,0
1972,10,22,56,42,-999,0,0
1972,10,23,58,32,0.08,0,0
1972,10,24,56,34,-999,0,0
1972,10,25,64,30,0,0,0
1972,10,26,69,36,0,0,0
1972,10,27,66,37,-999,0,0
1972,10,28,47,33,0.16,-999,0
1972,10,29,45,25,-999,0,0
1972,10,30,31,15,0.41,10,9
1972,10,31,36,12,0.05,1,5
1972,11,1,37,24,0.64,10,15
1972,11,2,57,27,0,0,7
1972,11,3,51,28,0,0,3
1972,11,4,57,30,0,0,2
1972,11,5,55,33,-999,0,1
1972,11,6,51,32,-999,0,-999
1972,11,7,53,24,0,0,0
1972,11,8,56,31,0,0,0
1972,11,9,49,35,-999,0,0
1972,11,10,47,23,0,0,0
1972,11,11,42,26,0,0,0
1972,11,12,38,26,0.3,2,2
1972,11,13,34,22,0.17,1,2
1972,11,14,40,16,0,0,2
1972,11,15,43,23,0,0,1
1972,11,16,41,23,0,0,-999
1972,11,17,46,20,0,0,-999
1972,11,18,39,22,0.01,-999,-999
1972,11,19,44,17,0,0,-999
1972,11,20,36,23,0.15,2,2
1972,11,21,38,17,0.04,1,2
1972,11,22,43,16,0,0,1
1972,11,23,47,21,0,0,-999
1972,11,24,57,28,0,0,0
1972,11,25,42,25,0,0,0
1972,11,26,53,21,0.01,-999,-999
1972,11,27,31,20,0.83,11,11
1972,11,28,33,7,0,0,6
1972,11,29,39,5,0,0,5
1972,11,30,50,21,0,0,3
1972,12,1,54,38,0,0,2
1972,12,2,61,38,0,0,2
1972,12,3,53,12,0.01,0,1
1972,12,4,22,8,0.01,1,1
1972,12,5,13,-12,0.55,8,9
1972,12,6,5,-16,0,0,8
1972,12,7,23,-7,0,0,6
1972,12,8,11,-8,-999,-999,5
1972,12,9,5,-4,0.02,1,6
1972,12,10,17,-9,0,0,6
1972,12,11,35,-9,0,0,6
1972,12,12,25,2,0,0,6
1972,12,13,39,4,0,0,5
1972,12,14,39,4,0,0,5
1972,12,15,34,2,0,0,5
1972,12,16,51,12,0,0,5
1972,12,17,54,19,0,0,4
1972,12,18,54,36,0,0,3
1972,12,19,53,38,0,0,2
1972,12,20,49,33,-999,-999,1
1972,12,21,54,30,0,0,-999
1972,12,22,59,36,0,0,-999
1972,12,23,52,38,0,0,-999
1972,12,24,58,24,0,0,-999
1972,12,25,50,29,0,0,0
1972,12,26,58,22,0,0,0
1972,12,27,67,44,0,0,0
1972,12,28,50,30,0,0,0
1972,12,29,41,15,0.55,9,9
1972,12,30,33,12,-999,-999,7
1972,12,31,35,14,0,0,6
1973,1,1,33,10,0,0,4
1973,1,2,40,7,0,0,3
1973,1,3,31,14,0.02,1,4
1973,1,4,16,2,0.12,3,6
1973,1,5,27,-3,-999,-999,4
1973,1,6,23,3,-999,-999,3
1973,1,7,21,-1,-999,-999,3
1973,1,8,11,0,0.02,0,3
1973,1,9,10,-11,-999,0,3
1973,1,10,24,-3,-999,-999,3
1973,1,11,35,7,0,0,3
1973,1,12,52,18,0,0,2
1973,1,13,57,31,0,0,1
1973,1,14,61,41,0,0,-999
1973,1,15,59,38,0,0,0
1973,1,16,61,46,0,0,0
1973,1,17,53,37,0,0,0
1973,1,18,47,28,0,0,0
1973,1,19,51,26,0,0,0
1973,1,20,39,26,0.55,9,9
1973,1,21,41,13,0.19,1,8
1973,1,22,39,15,0,0,8
1973,1,23,48,10,0,0,7
1973,1,24,53,26,0,0,3
1973,1,25,57,26,0,0,2
1973,1,26,50,26,0,0,2
1973,1,27,36,21,0.19,3,5
1973,1,28,33,2,0,0,4
1973,1,29,64,14,0,0,2
1973,1,30,59,38,0,0,1
1973,1,31,46,24,0,0,-999
1973,2,1,38,21,0,0,-999
1973,2,2,49,16,0,0,-999
1973,2,3,51,24,0,0,-999
1973,2,4,55,36,0,0,-999
1973,2,5,50,30,0,0,0
1973,2,6,44,22,0,0,0
1973,2,7,28,12,0.11,1,1
1973,2,8,27,3,-999,-999,-999
1973,2,9,39,11,0,0,0
1973,2,10,49,22,0,0,0
1973,2,11,53,28,0,0,0
1973,2,12,47,28,-999,-999,0
1973,2,13,42,23,-999,-999,0
1973,2,14,35,20,-999,-999,0
1973,2,15,45,16,0,0,0
1973,2,16,40,18,0,0,0
1973,2,17,46,18,0,0,0
1973,2,18,48,20,0,0,0
1973,2,19,46,18,0.06,1,0
1973,2,20,55,22,0,0,0
1973,2,21,47,19,0,0,0
1973,2,22,49,22,0,0,0
1973,2,23,56,25,0,0,0
1973,2,24,55,36,0,0,0
1973,2,25,55,31,0,0,0
1973,2,26,55,32,0,0,0
1973,2,27,57,29,0,0,0
1973,2,28,54,31,0,0,0
1973,2,29,-998,-998,-998,-998,-998
1973,3,1,62,30,0,0,0
1973,3,2,56,33,0,0,0
1973,3,3,50,29,0.29,3,1
1973,3,4,38,21,0,0,0
1973,3,5,44,27,0.04,1,0
1973,3,6,47,31,0,0,0
1973,3,7,49,22,0,0,0
1973,3,8,47,23,0,0,0
1973,3,9,47,22,-999,0,0
1973,3,10,52,27,0,0,0
1973,3,11,61,26,0,0,0
1973,3,12,60,30,0,0,0
1973,3,13,59,34,-999,0,0
1973,3,14,45,33,-999,-999,0
1973,3,15,42,21,0.06,1,0
1973,3,16,52,20,0,0,0
1973,3,17,63,23,0,0,0
1973,3,18,63,36,-999,-999,0
1973,3,19,47,32,0.63,2,1
1973,3,20,54,26,0,0,0
1973,3,21,54,32,0,0,0
1973,3,22,54,27,-999,-999,0
1973,3,23,51,28,-999,-999,0
1973,3,24,45,24,-999,-999,0
1973,3,25,48,31,0.25,3,-999
1973,3,26,56,26,0,0,0
1973,3,27,54,32,-999,-999,0
1973,3,28,38,28,0.32,3,2
1973,3,29,36,25,0.11,1,1
1973,3,30,37,26,0.04,0,-999
1973,3,31,50,24,0,0,0
1973,4,1,52,29,0,0,0
1973,4,2,47,30,0.31,3,1
1973,4,3,42,28,0.07,1,-999
1973,4,4,46,24,0,0,0
1973,4,5,63,28,0,0,0
1973,4,6,63,41,0,0,0
1973,4,7,62,18,1.03,11,11
1973,4,8,33,9,0.08,2,8
1973,4,9,32,8,0.1,2,5
1973,4,10,45,15,0,0,4
1973,4,11,51,29,0,0,-999
1973,4,12,59,32,0,0,0
1973,4,13,65,34,0,0,0
1973,4,14,67,38,0,0,0
1973,4,15,68,24,0.4,4,3
1973,4,16,59,24,-999,-999,-999
1973,4,17,66,38,0,0,0
1973,4,18,63,39,0.03,0,0
1973,4,19,58,32,0.8,3,1
1973,4,20,50,32,0,0,0
1973,4,21,52,32,0,0,0
1973,4,22,59,29,0,0,0
1973,4,23,64,36,0,0,0
1973,4,24,64,42,0.06,0,0
1973,4,25,45,32,0.95,1,0
1973,4,26,47,31,0.35,3,0
1973,4,27,66,30,0,0,0
1973,4,28,74,47,0,0,0
1973,4,29,66,39,0,0,0
1973,4,30,49,39,0.24,0,0
1973,5,1,41,30,1,6,4
1973,5,2,48,28,0.05,0,-999
1973,5,3,65,31,0,0,0
1973,5,4,71,38,0,0,0
1973,5,5,70,43,0,0,0
1973,5,6,68,39,2.24,0,0
1973,5,7,66,37,0.02,0,0
1973,5,8,70,41,-999,0,0
1973,5,9,74,44,-999,0,0
1973,5,10,72,43,-999,0,0
1973,5,11,65,37,0,0,0
1973,5,12,59,43,0,0,0
1973,5,13,59,41,0,0,0
1973,5,14,62,40,-999,0,0
1973,5,15,73,38,0,0,0
1973,5,16,74,47,-999,0,0
1973,5,17,78,48,0,0,0
1973,5,18,83,48,0,0,0
1973,5,19,83,56,-999,0,0
1973,5,20,80,59,-999,0,0
1973,5,21,77,58,-999,0,0
1973,5,22,70,47,0.19,0,0
1973,5,23,79,45,0,0,0
1973,5,24,76,46,-999,0,0
1973,5,25,76,46,0.14,0,0
1973,5,26,72,43,0.04,0,0
1973,5,27,64,41,-999,0,0
1973,5,28,68,38,0,0,0
1973,5,29,68,43,0.04,0,0
1973,5,30,60,34,1.16,-999,0
1973,5,31,78,41,0,0,0
1973,6,1,78,47,0,0,0
1973,6,2,77,46,0,0,0
1973,6,3,72,49,-999,0,0
1973,6,4,60,40,0.3,0,0
1973,6,5,74,44,0,0,0
1973,6,6,82,52,0,0,0
1973,6,7,87,59,0,0,0
1973,6,8,88,57,0,0,0
1973,6,9,92,55,0,0,0
1973,6,10,92,63,0,0,0
1973,6,11,87,58,0,0,0
1973,6,12,78,56,0.03,0,0
1973,6,13,80,52,0,0,0
1973,6,14,77,55,0.15,0,0
1973,6,15,77,58,-999,0,0
1973,6,16,77,50,0,0,0
1973,6,17,84,47,0,0,0
1973,6,18,85,47,-999,0,0
1973,6,19,72,41,0,0,0
1973,6,20,74,43,0,0,0
1973,6,21,81,47,0,0,0
1973,6,22,86,49,0,0,0
1973,6,23,90,58,-999,0,0
1973,6,24,90,59,0,0,0
1973,6,25,94,64,0,0,0
1973,6,26,93,62,0,0,0
1973,6,27,89,58,0,0,0
1973,6,28,87,57,-999,0,0
1973,6,29,90,54,-999,0,0
1973,6,30,92,58,0,0,0
1973,7,1,96,59,0,0,0
1973,7,2,95,57,0,0,0
1973,7,3,94,59,0,0,0
1973,7,4,95,60,-999,0,0
1973,7,5,98,60,0,0,0
1973,7,6,100,64,0,0,0
1973,7,7,95,66,-999,0,0
1973,7,8,86,56,-999,0,0
1973,7,9,87,61,0.13,0,0
1973,7,10,89,57,0,0,0
1973,7,11,94,56,0,0,0
1973,7,12,94,64,0,0,0
1973,7,13,85,60,0.37,0,0
1973,7,14,64,47,0.06,0,0
1973,7,15,76,47,0.02,0,0
1973,7,16,84,54,0.04,0,0
1973,7,17,88,57,-999,0,0
1973,7,18,82,59,-999,0,0
1973,7,19,73,59,0.16,0,0
1973,7,20,70,53,0.08,0,0
1973,7,21,69,52,0.11,0,0
1973,7,22,72,47,0.01,0,0
1973,7,23,81,48,-999,0,0
1973,7,24,82,55,-999,0,0
1973,7,25,78,49,0.01,0,0
1973,7,26,87,51,0,0,0
1973,7,27,81,58,-999,0,0
1973,7,28,84,53,-999,0,0
1973,7,29,78,52,0.01,0,0
1973,7,30,77,55,0.12,0,0
1973,7,31,79,48,0.02,0,0
1973,8,1,80,49,-999,0,0
1973,8,2,83,51,-999,0,0
1973,8,3,84,55,-999,0,0
1973,8,4,84,57,0.01,0,0
1973,8,5,86,57,-999,0,0
1973,8,6,88,61,-999,0,0
1973,8,7,86,58,0.16,0,0
1973,8,8,89,58,0.01,0,0
1973,8,9,89,56,0,0,0
1973,8,10,93,57,-999,0,0
1973,8,11,86,60,0.1,0,0
1973,8,12,81,54,0.02,0,0
1973,8,13,83,61,-999,0,0
1973,8,14,92,53,0,0,0
1973,8,15,91,56,-999,0,0
1973,8,16,96,57,-999,0,0
1973,8,17,93,67,0.01,0,0
1973,8,18,91,61,-999,0,0
1973,8,19,91,58,0,0,0
1973,8,20,95,59,0,0,0
1973,8,21,93,59,0,0,0
1973,8,22,86,58,0.01,0,0
1973,8,23,91,58,-999,0,0
1973,8,24,90,59,-999,0,0
1973,8,25,91,58,0,0,0
1973,8,26,90,60,-999,0,0
1973,8,27,92,58,-999,0,0
1973,8,28,88,61,-999,0,0
1973,8,29,84,53,-999,0,0
1973,8,30,83,54,0,0,0
1973,8,31,82,53,-999,0,0
1973,9,1,81,56,0,0,0
1973,9,2,78,46,0.2,-999,0
1973,9,3,80,41,-999,0,0
1973,9,4,79,48,0,0,0
1973,9,5,77,45,0,0,0
1973,9,6,83,47,0,0,0
1973,9,7,84,50,0,0,0
1973,9,8,83,45,0.24,0,0
1973,9,9,74,50,0.2,0,0
1973,9,10,73,52,0.04,0,0
1973,9,11,71,56,0.58,0,0
1973,9,12,72,44,-999,0,0
1973,9,13,81,52,0,0,0
1973,9,14,79,49,0,0,0
1973,9,15,77,40,-999,0,0
1973,9,16,48,38,0.21,0,0
1973,9,17,61,40,0.02,0,0
1973,9,18,81,39,0.02,0,0
1973,9,19,83,52,0,0,0
1973,9,20,83,45,0,0,0
1973,9,21,81,53,0,0,0
1973,9,22,75,42,0,0,0
1973,9,23,74,46,0,0,0
1973,9,24,70,48,-999,0,0
1973,9,25,67,44,0,0,0
1973,9,26,56,41,0.06,0,0
1973,9,27,59,33,-999,0,0
1973,9,28,56,42,0.42,0,0
1973,9,29,59,43,0.32,0,0
1973,9,30,74,34,-999,0,0
1973,10,1,81,45,0,0,0
1973,10,2,79,48,0,0,0
1973,10,3,77,41,0.04,0,0
1973,10,4,66,33,0.05,0,0
1973,10,5,76,38,-999,0,0
1973,10,6,75,46,0,0,0
1973,10,7,77,49,0,0,0
1973,10,8,73,46,0,0,0
1973,10,9,68,43,0.01,0,0
1973,10,10,46,31,0.24,0,0
1973,10,11,54,30,-999,-999,0
1973,10,12,60,33,0,0,0
1973,10,13,71,39,0,0,0
1973,10,14,75,40,0,0,0
1973,10,15,74,46,0,0,0
1973,10,16,67,40,0,0,0
1973,10,17,72,45,0,0,0
1973,10,18,77,44,0,0,0
1973,10,19,76,46,0,0,0
1973,10,20,77,39,0,0,0
1973,10,21,77,44,0,0,0
1973,10,22,74,44,0,0,0
1973,10,23,82,45,0,0,0
1973,10,24,75,44,0,0,0
1973,10,25,67,32,0,0,0
1973,10,26,66,32,0,0,0
1973,10,27,62,29,0,0,0
1973,10,28,65,33,0,0,0
1973,10,29,68,37,-999,0,0
1973,10,30,54,32,0.35,-999,0
1973,10,31,57,39,-999,0,0
1973,11,1,63,34,-999,-999,0
1973,11,2,48,23,0.59,5,5
1973,11,3,30,22,0.05,1,3
1973,11,4,27,18,0.26,2,4
1973,11,5,44,22,0,0,2
1973,11,6,55,26,0,0,1
1973,11,7,63,38,0,0,-999
1973,11,8,44,30,0,0,0
1973,11,9,53,32,-999,0,0
1973,11,10,69,34,0,0,0
1973,11,11,62,37,0,0,0
1973,11,12,75,45,0,0,0
1973,11,13,69,51,0,0,0
1973,11,14,55,32,-999,-999,-999
1973,11,15,55,29,0,0,0
1973,11,16,61,28,0,0,0
1973,11,17,61,35,0,0,0
1973,11,18,53,29,0,0,0
1973,11,19,45,24,0.26,2,2
1973,11,20,41,17,0.66,9,10
1973,11,21,42,18,0,0,5
1973,11,22,37,17,-999,-999,3
1973,11,23,44,17,0,0,2
1973,11,24,40,18,0,0,2
1973,11,25,41,18,0,0,1
1973,11,26,40,19,0,0,-999
1973,11,27,38,16,0.02,1,-999
1973,11,28,59,33,0,0,-999
1973,11,29,62,38,0,0,-999
1973,11,30,62,34,0,0,0
1973,12,1,65,28,0,0,0
1973,12,2,57,32,0,0,0
1973,12,3,44,26,0.4,6,4
1973,12,4,35,19,0,0,3
1973,12,5,38,18,0,0,2
1973,12,6,47,13,0,0,1
1973,12,7,55,21,0,0,-999
1973,12,8,55,38,0,0,-999
1973,12,9,42,25,0,0,0
1973,12,10,58,22,0,0,0
1973,12,11,65,38,0,0,0
1973,12,12,57,38,-999,-999,0
1973,12,13,54,27,0,0,0
1973,12,14,50,28,0,0,0
1973,12,15,42,24,0,0,0
1973,12,16,60,24,0,0,0
1973,12,17,58,46,0,0,0
1973,12,18,47,15,0.38,5,5
1973,12,19,29,9,0.01,0,4
1973,12,20,43,5,0,0,3
1973,12,21,59,33,0,0,1
1973,12,22,60,37,0,0,-999
1973,12,23,41,29,0.06,0,-999
1973,12,24,37,25,0.06,1,-999
1973,12,25,44,14,0,0,-999
1973,12,26,37,19,0,0,0
1973,12,27,43,11,0,0,0
1973,12,28,49,30,0.03,-999,0
1973,12,29,38,22,-999,-999,0
1973,12,30,28,12,0.12,3,3
1973,12,31,18,0,0.07,2,4
1974,1,1,9,-8,0.01,0,4
1974,1,2,16,-8,-999,-999,4
1974,1,3,9,-7,0,0,3
1974,1,4,19,-6,0,0,3
1974,1,5,11,-3,-999,-999,3
1974,1,6,39,-9,-999,-999,2
1974,1,7,39,19,0,0,2
1974,1,8,35,4,0.03,2,3
1974,1,9,22,-7,-999,-999,3
1974,1,10,33,1,0,0,3
1974,1,11,29,-4,0,0,2
1974,1,12,52,-2,0,0,-999
1974,1,13,48,30,0,0,-999
1974,1,14,65,37,0,0,0
1974,1,15,64,43,0,0,0
1974,1,16,71,37,0,0,0
1974,1,17,67,38,0,0,0
1974,1,18,51,33,0.43,-999,0
1974,1,19,56,27,0,0,0
1974,1,20,53,30,0,0,0
1974,1,21,44,25,0.17,2,2
1974,1,22,33,6,0.25,3,4
1974,1,23,39,13,0,0,3
1974,1,24,40,14,0,0,2
1974,1,25,53,20,0,0,1
1974,1,26,51,26,0,0,0
1974,1,27,44,24,0.01,0,0
1974,1,28,43,20,0,0,0
1974,1,29,47,22,0,0,0
1974,1,30,53,31,0,0,0
1974,1,31,60,33,0,0,0
1974,2,1,54,33,0,0,0
1974,2,2,50,26,-999,-999,0
1974,2,3,49,24,0,0,0
1974,2,4,58,32,0,0,0
1974,2,5,56,25,0.11,1,1
1974,2,6,29,7,0.33,3,4
1974,2,7,27,10,0.01,0,4
1974,2,8,43,4,0,0,3
1974,2,9,53,25,0,0,1
1974,2,10,53,27,0,0,-999
1974,2,11,59,26,0,0,0
1974,2,12,59,33,0,0,0
1974,2,13,56,25,0,0,0
1974,2,14,50,23,0,0,0
1974,2,15,49,28,0,0,0
1974,2,16,57,24,0,0,0
1974,2,17,56,29,0,0,0
1974,2,18,53,21,0.53,3,3
1974,2,19,51,26,0,0,1
1974,2,20,51,29,0.09,1,1
1974,2,21,36,12,0,0,-999
1974,2,22,50,15,0,0,-999
1974,2,23,48,21,-999,0,0
1974,2,24,41,11,0,0,0
1974,2,25,62,16,0,0,0
1974,2,26,60,36,0,0,0
1974,2,27,59,44,0,0,0
1974,2,28,59,30,0,0,0
1974,2,29,-998,-998,-998,-998,-998
1974,3,1,69,46,0,0,0
1974,3,2,70,44,0,0,0
1974,3,3,67,27,-999,0,0
1974,3,4,46,25,0,0,0
1974,3,5,56,23,0,0,0
1974,3,6,65,36,0,0,0
1974,3,7,64,27,0,0,0
1974,3,8,63,29,0,0,0
1974,3,9,62,26,0,0,0
1974,3,10,43,25,0.15,3,2
1974,3,11,60,25,0,0,1
1974,3,12,60,31,0,0,-999
1974,3,13,65,29,0,0,0
1974,3,14,65,31,0,0,0
1974,3,15,56,27,0.05,0,0
1974,3,16,65,30,0,0,0
1974,3,17,73,45,0,0,0
1974,3,18,73,36,0.02,-999,0
1974,3,19,50,27,0.29,2,-999
1974,3,20,52,20,0.11,4,4
1974,3,21,51,10,-999,-999,2
1974,3,22,50,18,0.05,2,2
1974,3,23,24,8,0.52,7,6
1974,3,24,34,8,0,0,5
1974,3,25,60,18,0,0,2
1974,3,26,64,35,0,0,-999
1974,3,27,66,33,0,0,0
1974,3,28,68,44,0,0,0
1974,3,29,62,35,-999,-999,0
1974,3,30,71,22,0,0,0
1974,3,31,69,40,0.03,-999,0
1974,4,1,55,26,0,0,0
1974,4,2,50,39,0.01,0,0
1974,4,3,41,27,0.45,1,-999
1974,4,4,41,20,-999,0,-999
1974,4,5,53,27,0,0,0
1974,4,6,64,32,0,0,0
1974,4,7,57,34,0,0,0
1974,4,8,64,28,0,0,0
1974,4,9,65,35,0,0,0
1974,4,10,62,44,0,0,0
1974,4,11,51,31,-999,-999,0
1974,4,12,56,37,-999,-999,0
1974,4,13,47,29,1.45,10,10
